id,event,time_end,text
629,Participant Info and Consent,86937.91500000225,NA
629,Demographic_questions,99841.69000000111,yes
629,Instruction,485899.38000000257,NA
629,Fixation,486394.225,NA
629,Prime,486594.122,NA
629,Blank,486694.102,NA
629,Word,489193.274,NA
629,ISI,490193.216,NA
629,Sequence,490193.216,NA
629,Fixation,490692.993,NA
629,Prime,490892.947,NA
629,Blank,490992.729,NA
629,Word,492593.75,NA
629,ISI,493592.127,NA
629,Sequence,493592.127,NA
629,Fixation,494091.864,NA
629,Prime,494291.587,NA
629,Blank,494391.849,NA
629,Word,495566.3449999993,NA
629,ISI,496557.513,NA
629,Sequence,496557.513,NA
629,Fixation,497057.653,NA
629,Prime,497274.1,NA
629,Blank,497374.133,NA
629,Word,499060.31500000245,NA
629,ISI,500056.376,NA
629,Sequence,500056.376,NA
629,Fixation,500556.202,NA
629,Prime,500756.11,NA
629,Blank,500856.37,NA
629,Word,501287.52499999973,NA
629,ISI,502289.165,NA
629,Sequence,502289.165,NA
629,Fixation,502788.812,NA
629,Prime,502988.99,NA
629,Blank,503088.714,NA
629,Word,503885.00999999815,NA
629,ISI,504888.349,NA
629,Sequence,504888.349,NA
629,Fixation,505388.245,NA
629,Prime,505588.135,NA
629,Blank,505688.047,NA
629,Word,506611.1500000043,NA
629,ISI,507604.173,NA
629,Sequence,507604.173,NA
629,Fixation,508103.962,NA
629,Prime,508303.675,NA
629,Blank,508403.591,NA
629,Word,510243.610000005,NA
629,ISI,511236.04,NA
629,Sequence,511236.04,NA
629,Fixation,511736.054,NA
629,Prime,511935.771,NA
629,Blank,512035.737,NA
629,Word,513338.44500000123,NA
629,ISI,514335.008,NA
629,Sequence,514335.008,NA
629,Fixation,514835.041,NA
629,Prime,515035.054,NA
629,Blank,515134.776,NA
629,Word,516171.9050000029,NA
629,ISI,517167.416,NA
629,Sequence,517167.416,NA
629,Fixation,517683.893,NA
629,Prime,517883.846,NA
629,Blank,517983.841,NA
629,Word,519628.93500000064,NA
629,ISI,520616.57,NA
629,Sequence,520616.57,NA
629,Fixation,521116.408,NA
629,Prime,521316.242,NA
629,Blank,521416.023,NA
629,Word,522445.0050000014,NA
629,ISI,523432.153,NA
629,Sequence,523432.153,NA
629,Practice Trials,523432.153,NA
629,Frame Practice,523436.39500000427,NA
629,Instruction,542219.2849999992,NA
629,Fixation,542709.046,NA
629,Prime,542908.955,NA
629,Blank,543009.103,NA
629,Word,544063.6799999992,NA
629,ISI,545058.573,NA
629,Trial,545058.573,NA
629,Fixation,545558.105,NA
629,Prime,545758.348,NA
629,Blank,545858.268,NA
629,Word,547607.5049999999,NA
629,ISI,548607.105,NA
629,Trial,548607.105,NA
629,Fixation,549106.941,NA
629,Prime,549306.885,NA
629,Blank,549406.837,NA
629,Word,550154.8049999983,NA
629,ISI,551156.555,NA
629,Trial,551156.555,NA
629,Fixation,551656.334,NA
629,Prime,551856.03,NA
629,Blank,551956.239,NA
629,Word,552837.7650000039,NA
629,ISI,553838.689,NA
629,Trial,553838.689,NA
629,Fixation,554338.827,NA
629,Prime,554538.485,NA
629,Blank,554638.426,NA
629,Word,555557.6950000031,NA
629,ISI,556554.739,NA
629,Trial,556554.739,NA
629,Fixation,557054.339,NA
629,Prime,557254.551,NA
629,Blank,557354.231,NA
629,Word,557989.4750000022,NA
629,ISI,558986.991,NA
629,Trial,558986.991,NA
629,Fixation,559487.08,NA
629,Prime,559687.096,NA
629,Blank,559786.765,NA
629,Word,560756.2900000048,NA
629,ISI,561752.885,NA
629,Trial,561752.885,NA
629,Fixation,562252.802,NA
629,Prime,562452.766,NA
629,Blank,562552.775,NA
629,Word,563373.5000000015,NA
629,ISI,564368.666,NA
629,Trial,564368.666,NA
629,Fixation,564868.488,NA
629,Prime,565068.404,NA
629,Blank,565168.323,NA
629,Word,565732.2449999992,NA
629,ISI,566734.653,NA
629,Trial,566734.653,NA
629,Fixation,567234.504,NA
629,Prime,567434.468,NA
629,Blank,567534.401,NA
629,Word,568573.0800000019,NA
629,ISI,569567.105,NA
629,Trial,569567.105,NA
629,Fixation,570066.735,NA
629,Prime,570266.855,NA
629,Blank,570366.625,NA
629,Word,571361.4149999993,NA
629,ISI,572349.314,NA
629,Trial,572349.314,NA
629,Fixation,572849.44,NA
629,Prime,573049.375,NA
629,Blank,573149.075,NA
629,Word,573823.2700000007,NA
629,ISI,574815.483,NA
629,Trial,574815.483,NA
629,Fixation,575315.281,NA
629,Prime,575515.092,NA
629,Blank,575615.103,NA
629,Word,576456.5450000009,NA
629,ISI,577447.824,NA
629,Trial,577447.824,NA
629,Fixation,577947.659,NA
629,Prime,578147.638,NA
629,Blank,578247.675,NA
629,Word,579011.5550000046,NA
629,ISI,579996.776,NA
629,Trial,579996.776,NA
629,Fixation,580496.65,NA
629,Prime,580696.823,NA
629,Blank,580796.6,NA
629,Word,581467.4000000013,NA
629,ISI,582479.418,NA
629,Trial,582479.418,NA
629,Fixation,582979.159,NA
629,Prime,583179.261,NA
629,Blank,583279.064,NA
629,Word,584076.6000000003,NA
629,ISI,585061.958,NA
629,Trial,585061.958,NA
629,Fixation,585561.731,NA
629,Prime,585761.572,NA
629,Blank,585861.576,NA
629,Word,587273.7899999993,NA
629,ISI,588261.011,NA
629,Trial,588261.011,NA
629,Fixation,588760.868,NA
629,Prime,588960.53,NA
629,Blank,589060.496,NA
629,Word,589961.3600000012,NA
629,ISI,590960.058,NA
629,Trial,590960.058,NA
629,Fixation,591459.737,NA
629,Prime,591659.82,NA
629,Blank,591759.75,NA
629,Word,592610.8400000012,NA
629,ISI,593609.291,NA
629,Trial,593609.291,NA
629,Fixation,594108.804,NA
629,Prime,594308.777,NA
629,Blank,594408.715,NA
629,Word,595105.0900000045,NA
629,ISI,596091.774,NA
629,Trial,596091.774,NA
629,Fixation,596591.467,NA
629,Prime,596791.552,NA
629,Blank,596891.29,NA
629,Word,597799.890000002,NA
629,ISI,598790.636,NA
629,Trial,598790.636,NA
629,Fixation,599290.483,NA
629,Prime,599490.523,NA
629,Blank,599590.62,NA
629,Word,600960.7200000028,NA
629,ISI,601956.527,NA
629,Trial,601956.527,NA
629,Fixation,602456.099,NA
629,Prime,602656.297,NA
629,Blank,602756.094,NA
629,Word,603539.7599999997,NA
629,ISI,604538.746,NA
629,Trial,604538.746,NA
629,Fixation,605038.563,NA
629,Prime,605238.515,NA
629,Blank,605338.481,NA
629,Word,606049.8300000036,NA
629,ISI,607038.076,NA
629,Trial,607038.076,NA
629,Fixation,607537.997,NA
629,Prime,607737.744,NA
629,Blank,607837.663,NA
629,Word,610337.018,NA
629,ISI,611336.719,NA
629,Trial,611336.719,NA
629,Fixation,611853.25,NA
629,Prime,612052.986,NA
629,Blank,612153.06,NA
629,Word,612805.8200000015,NA
629,ISI,613802.569,NA
629,Trial,613802.569,NA
629,Fixation,614302.205,NA
629,Prime,614502.098,NA
629,Blank,614602.294,NA
629,Word,615774.6950000001,NA
629,ISI,616784.926,NA
629,Trial,616784.926,NA
629,Fixation,617284.575,NA
629,Prime,617484.659,NA
629,Blank,617584.685,NA
629,Word,618338.1450000015,NA
629,ISI,619333.896,NA
629,Trial,619333.896,NA
629,Fixation,619833.909,NA
629,Prime,620033.667,NA
629,Blank,620133.898,NA
629,Word,622632.939,NA
629,ISI,623632.724,NA
629,Trial,623632.724,NA
629,Fixation,624132.419,NA
629,Prime,624332.435,NA
629,Blank,624432.408,NA
629,Word,625455.7249999999,NA
629,ISI,626448.52,NA
629,Trial,626448.52,NA
629,Fixation,626948.053,NA
629,Prime,627147.992,NA
629,Blank,627248.176,NA
629,Word,627809.19,NA
629,ISI,628814.405,NA
629,Trial,628814.405,NA
629,Fixation,629313.948,NA
629,Prime,629513.885,NA
629,Blank,629614.033,NA
629,Word,630333.5250000018,NA
629,ISI,631330.01,NA
629,Trial,631330.01,NA
629,Fixation,631829.981,NA
629,Prime,632029.749,NA
629,Blank,632129.807,NA
629,Word,633346.2450000006,NA
629,ISI,634345.63,NA
629,Trial,634345.63,NA
629,Fixation,634845.765,NA
629,Prime,635045.67,NA
629,Blank,635145.573,NA
629,Word,635903.8250000012,NA
629,ISI,636894.974,NA
629,Trial,636894.974,NA
629,Fixation,637394.643,NA
629,Prime,637594.763,NA
629,Blank,637694.845,NA
629,Word,638553.4200000039,NA
629,ISI,639544.113,NA
629,Trial,639544.113,NA
629,Fixation,640043.785,NA
629,Prime,640243.66,NA
629,Blank,640343.658,NA
629,Word,641014.0200000023,NA
629,ISI,642009.779,NA
629,Trial,642009.779,NA
629,Fixation,642509.612,NA
629,Prime,642709.841,NA
629,Blank,642809.574,NA
629,Word,643903.505000002,NA
629,ISI,644892.31,NA
629,Trial,644892.31,NA
629,Fixation,645391.967,NA
629,Prime,645591.901,NA
629,Blank,645691.864,NA
629,Word,646472.345000002,NA
629,ISI,647458.154,NA
629,Trial,647458.154,NA
629,Fixation,647957.823,NA
629,Prime,648157.981,NA
629,Blank,648257.724,NA
629,Word,648875.8300000045,NA
629,ISI,649873.833,NA
629,Trial,649873.833,NA
629,Fixation,650373.886,NA
629,Prime,650573.854,NA
629,Blank,650673.848,NA
629,Word,651370.3150000002,NA
629,ISI,652356.427,NA
629,Trial,652356.427,NA
629,Fixation,652856.396,NA
629,Prime,653056.316,NA
629,Blank,653156.122,NA
629,Word,654103.7700000015,NA
629,ISI,655088.821,NA
629,Trial,655088.821,NA
629,Fixation,655588.663,NA
629,Prime,655788.572,NA
629,Blank,655888.551,NA
629,Word,656875.7650000043,NA
629,ISI,657871.435,NA
629,Trial,657871.435,NA
629,Fixation,658371.077,NA
629,Prime,658571.079,NA
629,Blank,658671.136,NA
629,Word,659408.0499999982,NA
629,ISI,660403.997,NA
629,Trial,660403.997,NA
629,Fixation,660903.796,NA
629,Prime,661103.487,NA
629,Blank,661203.474,NA
629,Word,661923.9750000052,NA
629,ISI,662919.584,NA
629,Trial,662919.584,NA
629,Fixation,663419.491,NA
629,Prime,663619.359,NA
629,Blank,663719.314,NA
629,Word,665694.2899999995,NA
629,ISI,666685.043,NA
629,Trial,666685.043,NA
629,Fixation,667185.079,NA
629,Prime,667384.777,NA
629,Blank,667484.762,NA
629,Word,668069.540000004,NA
629,ISI,669084.232,NA
629,Trial,669084.232,NA
629,Fixation,669584.175,NA
629,Prime,669784.241,NA
629,Blank,669884.173,NA
629,Word,670699.1750000016,NA
629,ISI,671700.212,NA
629,Trial,671700.212,NA
629,Fixation,672199.963,NA
629,Prime,672400.022,NA
629,Blank,672499.995,NA
629,Word,673413.3650000003,NA
629,ISI,674399.411,NA
629,Trial,674399.411,NA
629,Fixation,674898.983,NA
629,Prime,675098.902,NA
629,Blank,675198.864,NA
629,Word,676025.2050000054,NA
629,ISI,677015.145,NA
629,Trial,677015.145,NA
629,Fixation,677515.01,NA
629,Prime,677714.79,NA
629,Blank,677814.699,NA
629,Word,678588.450000003,NA
629,ISI,679580.843,NA
629,Trial,679580.843,NA
629,Fixation,680080.822,NA
629,Prime,680280.558,NA
629,Blank,680380.516,NA
629,Word,681871.960000004,NA
629,ISI,682863.042,NA
629,Trial,682863.042,NA
629,Fixation,683363.139,NA
629,Prime,683562.936,NA
629,Blank,683662.985,NA
629,Word,684530.9300000009,NA
629,ISI,685528.841,NA
629,Trial,685528.841,NA
629,Fixation,686028.696,NA
629,Prime,686228.604,NA
629,Blank,686328.578,NA
629,Word,688342.9050000049,NA
629,ISI,689344.517,NA
629,Trial,689344.517,NA
629,Fixation,689844.279,NA
629,Prime,690044.029,NA
629,Blank,690144.188,NA
629,Word,692531.5150000025,NA
629,ISI,693542.859,NA
629,Trial,693542.859,NA
629,Fixation,694042.995,NA
629,Prime,694242.62,NA
629,Blank,694342.634,NA
629,Word,695853.1500000027,NA
629,ISI,696841.956,NA
629,Trial,696841.956,NA
629,Fixation,697341.797,NA
629,Prime,697541.814,NA
629,Blank,697641.521,NA
629,Word,698370.2400000038,NA
629,ISI,699357.826,NA
629,Trial,699357.826,NA
629,Fixation,699857.65,NA
629,Prime,700057.395,NA
629,Blank,700157.41,NA
629,Word,700994.6950000012,NA
629,ISI,701990.287,NA
629,Trial,701990.287,NA
629,Fixation,702490.169,NA
629,Prime,702690.132,NA
629,Blank,702790.13,NA
629,Word,703395.3949999996,NA
629,ISI,704389.281,NA
629,Trial,704389.281,NA
629,Fixation,704889.353,NA
629,Prime,705089.359,NA
629,Blank,705189.216,NA
629,Word,706953.1950000019,NA
629,ISI,707938.146,NA
629,Trial,707938.146,NA
629,Fixation,708438.034,NA
629,Prime,708638.073,NA
629,Blank,708738.151,NA
629,Word,709573.2649999991,NA
629,ISI,710570.613,NA
629,Trial,710570.613,NA
629,Fixation,711070.44,NA
629,Prime,711270.419,NA
629,Blank,711370.65,NA
629,Word,712013.0649999992,NA
629,ISI,713003.158,NA
629,Trial,713003.158,NA
629,Fixation,713503.187,NA
629,Prime,713702.929,NA
629,Blank,713803.147,NA
629,Word,714850.7050000044,NA
629,ISI,715852.411,NA
629,Trial,715852.411,NA
629,Fixation,716352.365,NA
629,Prime,716552.216,NA
629,Blank,716651.955,NA
629,Word,717746.1949999997,NA
629,ISI,718734.79,NA
629,Trial,718734.79,NA
629,Fixation,719234.436,NA
629,Prime,719434.423,NA
629,Blank,719534.528,NA
629,Word,720211.430000003,NA
629,ISI,721200.606,NA
629,Trial,721200.606,NA
629,Fixation,721700.499,NA
629,Prime,721900.429,NA
629,Blank,722000.441,NA
629,Word,724298.6050000036,NA
629,ISI,725315.982,NA
629,Trial,725315.982,NA
629,Fixation,725815.775,NA
629,Prime,726015.544,NA
629,Blank,726115.801,NA
629,Word,728325.2500000016,NA
629,ISI,729314.684,NA
629,Trial,729314.684,NA
629,Fixation,729814.533,NA
629,Prime,730014.232,NA
629,Blank,730114.502,NA
629,Word,731808.3350000016,NA
629,ISI,732796.651,NA
629,Trial,732796.651,NA
629,Fixation,733296.731,NA
629,Prime,733496.597,NA
629,Blank,733596.398,NA
629,Word,734233.0550000042,NA
629,ISI,735229.158,NA
629,Trial,735229.158,NA
629,Fixation,735729.001,NA
629,Prime,735928.961,NA
629,Blank,736028.928,NA
629,Word,736617.0899999997,NA
629,ISI,737611.734,NA
629,Trial,737611.734,NA
629,Fixation,738111.605,NA
629,Prime,738311.792,NA
629,Blank,738411.481,NA
629,Word,739340.5100000019,NA
629,ISI,740344.364,NA
629,Trial,740344.364,NA
629,Fixation,740844.245,NA
629,Prime,741044.217,NA
629,Blank,741144.138,NA
629,Word,741721.4050000039,NA
629,ISI,742710.071,NA
629,Trial,742710.071,NA
629,Fixation,743210.107,NA
629,Prime,743409.986,NA
629,Blank,743510.043,NA
629,Word,744047.5149999984,NA
629,ISI,745042.857,NA
629,Trial,745042.857,NA
629,Experiment Block 3,745042.857,NA
629,Frame 3,745046.7199999985,NA
629,Break_3,760723.1050000046,NA
629,Sequence3,760723.1050000046,NA
629,Fixation,761220.876,NA
629,Prime,761420.739,NA
629,Blank,761520.565,NA
629,Word,762191.1200000031,NA
629,ISI,763186.749,NA
629,Trial,763186.749,NA
629,Fixation,763686.504,NA
629,Prime,763886.446,NA
629,Blank,763986.413,NA
629,Word,764588.7700000021,NA
629,ISI,765585.918,NA
629,Trial,765585.918,NA
629,Fixation,766085.741,NA
629,Prime,766285.826,NA
629,Blank,766385.855,NA
629,Word,766965.240000005,NA
629,ISI,767952.021,NA
629,Trial,767952.021,NA
629,Fixation,768451.621,NA
629,Prime,768651.737,NA
629,Blank,768751.609,NA
629,Word,769298.8550000009,NA
629,ISI,770284.576,NA
629,Trial,770284.576,NA
629,Fixation,770784.37,NA
629,Prime,770984.302,NA
629,Blank,771084.066,NA
629,Word,771764.8450000051,NA
629,ISI,772750.491,NA
629,Trial,772750.491,NA
629,Fixation,773250.236,NA
629,Prime,773450.194,NA
629,Blank,773550.121,NA
629,Word,774291.5250000006,NA
629,ISI,775282.699,NA
629,Trial,775282.699,NA
629,Fixation,775782.54,NA
629,Prime,775982.585,NA
629,Blank,776082.444,NA
629,Word,776704.7300000049,NA
629,ISI,777698.55,NA
629,Trial,777698.55,NA
629,Fixation,778198.858,NA
629,Prime,778398.548,NA
629,Blank,778498.329,NA
629,Word,779121.1049999984,NA
629,ISI,780114.696,NA
629,Trial,780114.696,NA
629,Fixation,780614.466,NA
629,Prime,780814.441,NA
629,Blank,780914.366,NA
629,Word,781601.840000003,NA
629,ISI,782596.936,NA
629,Trial,782596.936,NA
629,Fixation,783113.434,NA
629,Prime,783313.366,NA
629,Blank,783413.332,NA
629,Word,784170.3899999993,NA
629,ISI,785163.029,NA
629,Trial,785163.029,NA
629,Fixation,785662.639,NA
629,Prime,785862.85,NA
629,Blank,785962.835,NA
629,Word,786646.0850000003,NA
629,ISI,787645.622,NA
629,Trial,787645.622,NA
629,Fixation,788145.152,NA
629,Prime,788345.132,NA
629,Blank,788445.297,NA
629,Word,789148.3950000037,NA
629,ISI,790144.488,NA
629,Trial,790144.488,NA
629,Fixation,790644.598,NA
629,Prime,790844.47,NA
629,Blank,790944.512,NA
629,Word,791624.8600000036,NA
629,ISI,792610.542,NA
629,Trial,792610.542,NA
629,Fixation,793110.457,NA
629,Prime,793310.127,NA
629,Blank,793410.044,NA
629,Word,794364.4550000026,NA
629,ISI,795359.486,NA
629,Trial,795359.486,NA
629,Fixation,795859.481,NA
629,Prime,796059.195,NA
629,Blank,796159.163,NA
629,Word,797776.754999999,NA
629,ISI,798775.182,NA
629,Trial,798775.182,NA
629,Fixation,799274.868,NA
629,Prime,799474.804,NA
629,Blank,799574.728,NA
629,Word,800155.4700000051,NA
629,ISI,801141.062,NA
629,Trial,801141.062,NA
629,Fixation,801640.731,NA
629,Prime,801840.893,NA
629,Blank,801940.842,NA
629,Word,802542.4050000001,NA
629,ISI,803540.076,NA
629,Trial,803540.076,NA
629,Fixation,804039.971,NA
629,Prime,804239.866,NA
629,Blank,804340.068,NA
629,Word,805003.8750000021,NA
629,ISI,805989.3,NA
629,Trial,805989.3,NA
629,Fixation,806489.089,NA
629,Prime,806689.272,NA
629,Blank,806789.005,NA
629,Word,807410.0400000025,NA
629,ISI,808405.195,NA
629,Trial,808405.195,NA
629,Fixation,808905.216,NA
629,Prime,809105.12,NA
629,Blank,809204.882,NA
629,Word,810117.2050000023,NA
629,ISI,811104.47,NA
629,Trial,811104.47,NA
629,Fixation,811604.083,NA
629,Prime,811804.092,NA
629,Blank,811904.256,NA
629,Word,812848.9249999984,NA
629,ISI,813853.514,NA
629,Trial,813853.514,NA
629,Fixation,814353.215,NA
629,Prime,814553.303,NA
629,Blank,814653.183,NA
629,Word,815364.594999999,NA
629,ISI,816352.613,NA
629,Trial,816352.613,NA
629,Fixation,816852.361,NA
629,Prime,817052.517,NA
629,Blank,817152.457,NA
629,Word,817833.6449999989,NA
629,ISI,818835.301,NA
629,Trial,818835.301,NA
629,Fixation,819335.097,NA
629,Prime,819534.948,NA
629,Blank,819635.011,NA
629,Word,820325.8849999984,NA
629,ISI,821317.597,NA
629,Trial,821317.597,NA
629,Fixation,821817.591,NA
629,Prime,822017.364,NA
629,Blank,822117.334,NA
629,Word,822902.2550000008,NA
629,ISI,823900.275,NA
629,Trial,823900.275,NA
629,Fixation,824400.122,NA
629,Prime,824599.855,NA
629,Blank,824699.823,NA
629,Word,825528.9600000032,NA
629,ISI,826516.05,NA
629,Trial,826516.05,NA
629,Fixation,827015.927,NA
629,Prime,827215.817,NA
629,Blank,827315.844,NA
629,Word,828094.395,NA
629,ISI,829082.02,NA
629,Trial,829082.02,NA
629,Fixation,829581.547,NA
629,Prime,829781.49,NA
629,Blank,829881.581,NA
629,Word,830574.7850000043,NA
629,ISI,831564.515,NA
629,Trial,831564.515,NA
629,Fixation,832064.062,NA
629,Prime,832264.033,NA
629,Blank,832364.189,NA
629,Word,833056.1300000045,NA
629,ISI,834046.961,NA
629,Trial,834046.961,NA
629,Fixation,834546.822,NA
629,Prime,834746.521,NA
629,Blank,834846.775,NA
629,Word,835513.7050000048,NA
629,ISI,836512.788,NA
629,Trial,836512.788,NA
629,Fixation,837012.408,NA
629,Prime,837212.375,NA
629,Blank,837312.353,NA
629,Word,838273.9100000035,NA
629,ISI,839278.336,NA
629,Trial,839278.336,NA
629,Fixation,839778.162,NA
629,Prime,839978.104,NA
629,Blank,840078.074,NA
629,Word,840691.1200000031,NA
629,ISI,841677.747,NA
629,Trial,841677.747,NA
629,Fixation,842177.634,NA
629,Prime,842377.546,NA
629,Blank,842494.052,NA
629,Word,843222.3599999998,NA
629,ISI,844210.264,NA
629,Trial,844210.264,NA
629,Fixation,844710.187,NA
629,Prime,844910.053,NA
629,Blank,845009.908,NA
629,Word,845728.7199999992,NA
629,ISI,846726.112,NA
629,Trial,846726.112,NA
629,Fixation,847226.062,NA
629,Prime,847425.792,NA
629,Blank,847525.713,NA
629,Word,848364.4300000014,NA
629,ISI,849358.361,NA
629,Trial,849358.361,NA
629,Fixation,849858.266,NA
629,Prime,850058.336,NA
629,Blank,850158.131,NA
629,Word,850807.8800000004,NA
629,ISI,851807.806,NA
629,Trial,851807.806,NA
629,Fixation,852307.463,NA
629,Prime,852507.36,NA
629,Blank,852607.314,NA
629,Word,853280.9899999993,NA
629,ISI,854273.406,NA
629,Trial,854273.406,NA
629,Fixation,854773.243,NA
629,Prime,854973.181,NA
629,Blank,855073.143,NA
629,Word,855864.760000004,NA
629,ISI,856856.101,NA
629,Trial,856856.101,NA
629,Fixation,857355.955,NA
629,Prime,857555.957,NA
629,Blank,857655.973,NA
629,Word,858385.8450000044,NA
629,ISI,859371.983,NA
629,Trial,859371.983,NA
629,Fixation,859871.877,NA
629,Prime,860071.757,NA
629,Blank,860171.688,NA
629,Word,860779.395000005,NA
629,ISI,861770.987,NA
629,Trial,861770.987,NA
629,Fixation,862271.115,NA
629,Prime,862470.958,NA
629,Blank,862570.986,NA
629,Word,863266.1599999992,NA
629,ISI,864253.504,NA
629,Trial,864253.504,NA
629,Fixation,864753.594,NA
629,Prime,864953.289,NA
629,Blank,865053.462,NA
629,Word,865712.6849999987,NA
629,ISI,866702.927,NA
629,Trial,866702.927,NA
629,Fixation,867202.732,NA
629,Prime,867402.692,NA
629,Blank,867502.619,NA
629,Word,868147.9050000053,NA
629,ISI,869135.247,NA
629,Trial,869135.247,NA
629,Fixation,869635.305,NA
629,Prime,869835.091,NA
629,Blank,869934.947,NA
629,Word,870722.4950000017,NA
629,ISI,871717.92,NA
629,Trial,871717.92,NA
629,Fixation,872217.57,NA
629,Prime,872417.755,NA
629,Blank,872517.736,NA
629,Word,873145.6749999998,NA
629,ISI,874133.844,NA
629,Trial,874133.844,NA
629,Fixation,874633.684,NA
629,Prime,874833.363,NA
629,Blank,874933.534,NA
629,Word,875550.0500000053,NA
629,ISI,876549.712,NA
629,Trial,876549.712,NA
629,Fixation,877049.48,NA
629,Prime,877249.202,NA
629,Blank,877349.382,NA
629,Word,878366.3500000038,NA
629,ISI,879365.188,NA
629,Trial,879365.188,NA
629,Fixation,879865.222,NA
629,Prime,880065.26,NA
629,Blank,880165.199,NA
629,Word,880989.7150000033,NA
629,ISI,881981.253,NA
629,Trial,881981.253,NA
629,Fixation,882481.094,NA
629,Prime,882681.035,NA
629,Blank,882780.873,NA
629,Word,883573.2600000047,NA
629,ISI,884563.813,NA
629,Trial,884563.813,NA
629,Fixation,885063.481,NA
629,Prime,885263.542,NA
629,Blank,885363.546,NA
629,Word,887260.3850000014,NA
629,ISI,888245.633,NA
629,Trial,888245.633,NA
629,Fixation,888745.696,NA
629,Prime,888945.672,NA
629,Blank,889045.383,NA
629,Word,890201.6100000037,NA
629,ISI,891194.67,NA
629,Trial,891194.67,NA
629,Fixation,891694.674,NA
629,Prime,891894.392,NA
629,Blank,891994.583,NA
629,Word,892645.9600000016,NA
629,ISI,893644.05,NA
629,Trial,893644.05,NA
629,Fixation,894143.988,NA
629,Prime,894343.631,NA
629,Blank,894443.833,NA
629,Word,895113.3450000052,NA
629,ISI,896126.411,NA
629,Trial,896126.411,NA
629,Fixation,896626.17,NA
629,Prime,896826.11,NA
629,Blank,896926.135,NA
629,Word,897908.0150000008,NA
629,ISI,898908.805,NA
629,Trial,898908.805,NA
629,Fixation,899408.605,NA
629,Prime,899608.734,NA
629,Blank,899708.513,NA
629,Word,900313.4449999998,NA
629,ISI,901308.138,NA
629,Trial,901308.138,NA
629,Fixation,901808.043,NA
629,Prime,902024.577,NA
629,Blank,902124.404,NA
629,Word,903636.8050000019,NA
629,ISI,904623.594,NA
629,Trial,904623.594,NA
629,Fixation,905123.607,NA
629,Prime,905323.582,NA
629,Blank,905423.611,NA
629,Word,906276.7500000045,NA
629,ISI,907272.884,NA
629,Trial,907272.884,NA
629,Fixation,907772.576,NA
629,Prime,907972.487,NA
629,Blank,908072.759,NA
629,Word,908856.8149999992,NA
629,ISI,909855.267,NA
629,Trial,909855.267,NA
629,Fixation,910355.226,NA
629,Prime,910554.97,NA
629,Blank,910654.909,NA
629,Word,911368.7449999998,NA
629,ISI,912354.399,NA
629,Trial,912354.399,NA
629,Fixation,912854.231,NA
629,Prime,913054.131,NA
629,Blank,913154.168,NA
629,Word,913959.7050000011,NA
629,ISI,914953.543,NA
629,Trial,914953.543,NA
629,Fixation,915453.569,NA
629,Prime,915653.482,NA
629,Blank,915753.474,NA
629,Word,916545.4050000045,NA
629,ISI,917536.189,NA
629,Trial,917536.189,NA
629,Fixation,918035.948,NA
629,Prime,918236.016,NA
629,Blank,918335.971,NA
629,Word,919131.0550000053,NA
629,ISI,920118.517,NA
629,Trial,920118.517,NA
629,Fixation,920618.345,NA
629,Prime,920818.388,NA
629,Blank,920918.218,NA
629,Word,921901.2700000021,NA
629,ISI,922901.157,NA
629,Trial,922901.157,NA
629,Fixation,923417.624,NA
629,Prime,923617.605,NA
629,Blank,923717.544,NA
629,Word,924406.3150000002,NA
629,ISI,925400.099,NA
629,Trial,925400.099,NA
629,Fixation,925900.143,NA
629,Prime,926100.102,NA
629,Blank,926199.967,NA
629,Word,926813.5400000028,NA
629,ISI,927799.274,NA
629,Trial,927799.274,NA
629,Fixation,928299.154,NA
629,Prime,928499.306,NA
629,Blank,928599.099,NA
629,Word,929488.949999999,NA
629,ISI,930482.088,NA
629,Trial,930482.088,NA
629,Fixation,930981.571,NA
629,Prime,931181.504,NA
629,Blank,931281.474,NA
629,Word,932161.5149999998,NA
629,ISI,933147.563,NA
629,Trial,933147.563,NA
629,Fixation,933647.602,NA
629,Prime,933847.513,NA
629,Blank,933947.265,NA
629,Word,935011.6100000014,NA
629,ISI,935996.589,NA
629,Trial,935996.589,NA
629,Fixation,936496.548,NA
629,Prime,936696.668,NA
629,Blank,936796.464,NA
629,Word,938011.6100000014,NA
629,ISI,939012.291,NA
629,Trial,939012.291,NA
629,Fixation,939512.393,NA
629,Prime,939712.285,NA
629,Blank,939812.045,NA
629,Word,940360.4950000008,NA
629,ISI,941361.535,NA
629,Trial,941361.535,NA
629,Fixation,941861.654,NA
629,Prime,942061.28,NA
629,Blank,942161.425,NA
629,Word,942930.0950000033,NA
629,ISI,943927.579,NA
629,Trial,943927.579,NA
629,Fixation,944427.427,NA
629,Prime,944627.133,NA
629,Blank,944727.392,NA
629,Word,945558.219999999,NA
629,ISI,946559.835,NA
629,Trial,946559.835,NA
629,Experiment Block 2,946559.835,NA
629,Frame 2,946564.8250000014,NA
629,Break_2,993401.7950000053,NA
629,Sequence2,993401.7950000053,NA
629,Fixation,993894.29,NA
629,Prime,994094.226,NA
629,Blank,994194.363,NA
629,Word,994820.4100000003,NA
629,ISI,995810.559,NA
629,Trial,995810.559,NA
629,Fixation,996310.402,NA
629,Prime,996510.197,NA
629,Blank,996610.242,NA
629,Word,997273.135000003,NA
629,ISI,998259.684,NA
629,Trial,998259.684,NA
